date,ticker,event_type,headline,body,severity_true,sentiment,direction_true,original_date,ret_fwd_5d,event_type_coarse,text,event_type_hat,severity_hat,severity_hat_rounded,p_alpha_hat
2005-01-19,AMZN,REGULATORY_UPDATE,AMZN issues statement on updated compliance rules,Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,0,neutral,0,2005-04-25,,OTHER_REGULATORY,[UNKNOWN] AMZN issues statement on updated compliance rules Industry-wide regulatory changes have prompted the company to modify certain practices. Executives anticipate minor operational impacts but emphasized the importance of maintaining compliance.,OTHER_REGULATORY,1.1892731472010554,1,0.17180731899586651
2005-06-27,MRK,FDA_ACTION,FDA issues warning to MRK over manufacturing practices,Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,0,negative,-1,2005-04-26,0.0196722236977673,FDA_ACTION,[UNKNOWN] FDA issues warning to MRK over manufacturing practices Regulators alleged that the company promoted a drug for unapproved uses. The company has ceased the marketing activity and is working to align promotional practices with regulatory standards.,FDA_ACTION,0.9620977183569726,1,0.1364041482360347
2005-02-14,DIS,REGULATORY_UPDATE,Regulatory changes affect DIS's operations,"In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",1,neutral,0,2005-04-26,-0.0326642905204442,OTHER_REGULATORY,"[UNKNOWN] Regulatory changes affect DIS's operations In response to updated compliance rules, the company has updated its policies and provided training to employees. Regulators have acknowledged these steps as part of ongoing oversight.",OTHER_REGULATORY,1.190627419414935,1,0.17203868090654367
2005-09-28,JPM,FINRA_ACTION,JPM faces FINRA action over brokerage violations,"Regulators found that the company violated FINRA rules regarding recordkeeping and trade disclosures. In addition to the monetary penalty, the company must implement enhanced oversight protocols.",1,negative,-1,2005-04-27,-0.0039302678551441,OTHER_REGULATORY,"[UNKNOWN] JPM faces FINRA action over brokerage violations Regulators found that the company violated FINRA rules regarding recordkeeping and trade disclosures. In addition to the monetary penalty, the company must implement enhanced oversight protocols.",OTHER_REGULATORY,0.8808990342746412,1,0.12532728740486973
2005-08-26,GOOG,ANTITRUST,GOOG faces antitrust investigation over market practices,Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,0,negative,-1,2005-04-28,0.0171731559490782,ANTITRUST,[UNKNOWN] GOOG faces antitrust investigation over market practices Regulatory officials allege that the company has been leveraging its market position to stifle competition. The ongoing inquiry is expected to examine pricing strategies and exclusivity agreements.,ANTITRUST,1.340886493929116,1,0.19925833874850143
2005-12-09,MCD,LABOR_LAWSUIT,Employees file class-action labor lawsuit against MCD,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",0,negative,-1,2005-04-29,-0.0025830558328675,LABOR_LAWSUIT,"[UNKNOWN] Employees file class-action labor lawsuit against MCD The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,0.8181481941174326,1,0.11730294776444637
2005-09-29,NFLX,SEC_ENFORCEMENT,NFLX fined by SEC for disclosure violations,"After an investigation into revenue recognition practices, the company announced it would restate prior earnings. The SEC noted cooperation by the company in resolving the matter.",0,negative,-1,2005-05-02,,SEC_ENFORCEMENT,"[UNKNOWN] NFLX fined by SEC for disclosure violations After an investigation into revenue recognition practices, the company announced it would restate prior earnings. The SEC noted cooperation by the company in resolving the matter.",SEC_ENFORCEMENT,1.1320131738739299,1,0.16224961664880863
2005-04-05,ORCL,LABOR_LAWSUIT,ORCL settles labor dispute with workforce,"The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",2,negative,-1,2005-05-03,0.003213160782449,LABOR_LAWSUIT,"[UNKNOWN] ORCL settles labor dispute with workforce The company reached a settlement with workers who had claimed unfair labor practices. Without admitting wrongdoing, the company agreed to compensation and to implement improved labor policies.",LABOR_LAWSUIT,1.2034777017422242,1,0.17424629590947635
2005-12-21,MRK,PATENT_IP,MRK involved in patent infringement lawsuit,The lawsuit centers on allegations that the company's product infringed on patented technology held by a competitor. Legal experts anticipate a protracted battle as both sides argue the validity and scope of the patents involved.,0,negative,-1,2005-05-04,0.01315359472504,PATENT_IP,[UNKNOWN] MRK involved in patent infringement lawsuit The lawsuit centers on allegations that the company's product infringed on patented technology held by a competitor. Legal experts anticipate a protracted battle as both sides argue the validity and scope of the patents involved.,PATENT_IP,1.18758969091043,1,0.17152006362898675
2005-06-13,KO,SUPPLY_CHAIN,Regulators scrutinize KO's supply chain practices,"After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",0,neutral,0,2005-05-05,0.0073409599525262,OTHER_REGULATORY,"[UNKNOWN] Regulators scrutinize KO's supply chain practices After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",OTHER_REGULATORY,1.317141280491904,1,0.19475088448802674
2005-05-06,GOOG,LABOR_LAWSUIT,GOOG settles labor dispute with workforce,A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,0,negative,-1,2005-05-06,0.0053503936818166,LABOR_LAWSUIT,[UNKNOWN] GOOG settles labor dispute with workforce A group of employees alleges that the company violated wage and hour laws by misclassifying workers and failing to pay overtime. The company stated it complies with labor regulations and will defend itself vigorously.,LABOR_LAWSUIT,1.019716836168338,1,0.14475568373291212
2005-09-21,BAC,FINRA_ACTION,FINRA sanctions BAC subsidiary for compliance failures,"Regulators found that the company violated FINRA rules regarding recordkeeping and trade disclosures. In addition to the monetary penalty, the company must implement enhanced oversight protocols.",4,negative,-1,2005-05-06,-0.0156175441518622,OTHER_REGULATORY,"[UNKNOWN] FINRA sanctions BAC subsidiary for compliance failures Regulators found that the company violated FINRA rules regarding recordkeeping and trade disclosures. In addition to the monetary penalty, the company must implement enhanced oversight protocols.",OTHER_REGULATORY,1.2400631722749318,1,0.18065380286643892
2005-06-02,PG,PRODUCT_LIABILITY,PG reaches settlement in product liability case,Consumers filed a lawsuit claiming that the company's product caused injuries due to design flaws. The company maintains that the product meets safety standards and will contest the allegations.,1,negative,-1,2005-05-09,-0.0137569976004781,PRODUCT_LIABILITY,[UNKNOWN] PG reaches settlement in product liability case Consumers filed a lawsuit claiming that the company's product caused injuries due to design flaws. The company maintains that the product meets safety standards and will contest the allegations.,PRODUCT_LIABILITY,0.9155757352339088,1,0.12996037981332567
2006-06-14,AMZN,SUPPLY_CHAIN,Regulators scrutinize AMZN's supply chain practices,"After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",2,negative,-1,2005-05-14,,OTHER_REGULATORY,"[UNKNOWN] Regulators scrutinize AMZN's supply chain practices After working with regulators, the company announced it has resolved compliance concerns related to its supply chain. The resolution includes enhanced oversight and revised contracts with suppliers.",OTHER_REGULATORY,1.1565522848178074,1,0.16629209479037352
